name,battery,camera,display,processor,memory,warranty,reviews,price,price_range,rating,rating_category
"Realme X2 Pro (Neptune Blue, 128 GB)",4000 mAh Battery,64MP + 13MP + 8MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,Qualcomm Snapdragon 855 Plus Processor,8 GB RAM | 128 GB ROM,90 Hz Ultra Smooth Display,2254,31999,High Mid Range,4.5,High Rating
"Realme X2 Pro (Concrete, 256 GB)",4000 mAh Battery,64MP + 13MP + 8MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,Qualcomm Snapdragon 855 Plus Processor,12 GB RAM | 256 GB ROM,90 Hz Ultra Smooth Display,955,36999,High Mid Range,4.6,High Rating
"Realme X2 Pro (Lunar White, 64 GB)",4000 mAh Battery,64MP + 13MP + 8MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,Qualcomm Snapdragon 855 Plus Processor,6 GB RAM | 64 GB ROM,90 Hz Ultra Smooth Display,154,29999,High Mid Range,4.5,High Rating
"Realme X2 Pro (Red Brick, 256 GB)",4000 mAh Battery,64MP + 13MP + 8MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,Qualcomm Snapdragon 855 Plus Processor,12 GB RAM | 256 GB ROM,90 Hz Ultra Smooth Display,955,36999,High Mid Range,4.6,High Rating
"Realme X2 Pro (Lunar White, 256 GB)",4000 mAh Battery,64MP + 13MP + 8MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,Qualcomm Snapdragon 855 Plus Processor,12 GB RAM | 256 GB ROM,90 Hz Ultra Smooth Display,955,35999,High Mid Range,4.6,High Rating
"Realme X2 Pro (Neptune Blue, 64 GB)",4000 mAh Battery,64MP + 13MP + 8MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,Qualcomm Snapdragon 855 Plus Processor,6 GB RAM | 64 GB ROM,90 Hz Ultra Smooth Display,154,29999,High Mid Range,4.5,High Rating
"OPPO Reno3 Pro (Midnight Black, 256 GB)",4025 mAh Battery,64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera,16.26 cm (6.4 inch) Display,MediaTek Helio P95 Processor,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,Ultra Steady Video 2.0 and Video Bokeh,216,29990,High Mid Range,4.4,High Rating
"OPPO Reno3 Pro (Midnight Black, 128 GB)",4025 mAh Battery,64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera,16.26 cm (6.4 inch) Display,MediaTek Helio P95 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Ultra Steady Video 2.0 and Video Bokeh,216,27990,High Mid Range,4.4,High Rating
"OPPO Reno3 Pro (Sky White, 128 GB)",4025 mAh Battery,64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera,16.26 cm (6.4 inch) Display,MediaTek Helio P95 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Ultra Steady Video 2.0 and Video Bokeh,216,27990,High Mid Range,4.4,High Rating
"OPPO Reno3 Pro (Auroral Blue, 128 GB)",4025 mAh Battery,64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera,16.26 cm (6.4 inch) Display,MediaTek Helio P95 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Ultra Steady Video 2.0 and Video Bokeh,216,27990,High Mid Range,4.4,High Rating
"OPPO Reno3 Pro (Sky White, 256 GB)",4025 mAh Battery,64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera,16.26 cm (6.4 inch) Display,MediaTek Helio P95 Processor,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,Ultra Steady Video 2.0 and Video Bokeh,216,29990,High Mid Range,4.4,High Rating
"Samsung Galaxy A70s (Prism Crush Red, 128 GB)",4500 mAh Lithium Ion Battery,64MP + 5MP + 8MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Qualcomm SM6150 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,102,27999,High Mid Range,4.3,High Rating
"Samsung Galaxy A70s (Prism Crush Black, 128 GB)",4500 mAh Lithium Ion Battery,64MP + 5MP + 8MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Qualcomm SM6150 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,102,28000,High Mid Range,4.3,High Rating
"Samsung Galaxy A70s (Prism Crush Red, 128 GB)",4500 mAh Lithium Ion Battery,64MP + 5MP + 8MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Qualcomm SM6150 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,140,26990,High Mid Range,4.2,High Rating
"Samsung Galaxy A70s (Prism Crush White, 128 GB)",4500 mAh Lithium Ion Battery,64MP + 5MP + 8MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Qualcomm SM6150 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,102,28000,High Mid Range,4.3,High Rating
"Realme 6 (Comet Blue, 128 GB)",4300 mAh Battery,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,MediaTek Helio G90T Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,90 Hz Ultra Smooth Display,4318,16999,Low Mid Range,4.4,High Rating
"Realme 6 (Comet White, 128 GB)",4300 mAh Battery,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,MediaTek Helio G90T Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,90 Hz Ultra Smooth Display,4318,16999,Low Mid Range,4.4,High Rating
"Realme 6 (Comet Blue, 64 GB)",4300 mAh Battery,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,MediaTek Helio G90T Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,90 Hz Ultra Smooth Display,4318,15999,Low Mid Range,4.4,High Rating
"Realme 6 (Comet White, 128 GB)",4300 mAh Battery,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,MediaTek Helio G90T Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,90 Hz Ultra Smooth Display,2740,17999,Low Mid Range,4.4,High Rating
"Realme 6 (Comet Blue, 64 GB)",4300 mAh Battery,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,MediaTek Helio G90T Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,90 Hz Ultra Smooth Display,7062,14999,Low Mid Range,4.4,High Rating
"Realme 6 (Comet White, 64 GB)",4300 mAh Battery,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,MediaTek Helio G90T Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,90 Hz Ultra Smooth Display,7062,14999,Low Mid Range,4.4,High Rating
"POCO X2 (Matrix Purple, 256 GB)",4500 mAh Lithium-ion Polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,16.94 cm (6.67 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,8 GB RAM | 256 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,5322,21499,Low Mid Range,4.5,High Rating
"POCO X2 (Phoenix Red, 64 GB)",4500 mAh Lithium-ion Polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,16.94 cm (6.67 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,17578,17499,Low Mid Range,4.5,High Rating
"POCO X2 (Phoenix Red, 128 GB)",4500 mAh Lithium-ion Polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,16.94 cm (6.67 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,17578,18499,Low Mid Range,4.5,High Rating
"POCO X2 (Phoenix Red, 256 GB)",4500 mAh Lithium-ion Polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,16.94 cm (6.67 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,8 GB RAM | 256 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,5322,21499,Low Mid Range,4.5,High Rating
"POCO X2 (Matrix Purple, 128 GB)",4500 mAh Lithium-ion Polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,16.94 cm (6.67 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,17578,18499,Low Mid Range,4.5,High Rating
"POCO X2 (Atlantis Blue, 256 GB)",4500 mAh Lithium-ion Polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,16.94 cm (6.67 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,8 GB RAM | 256 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,5322,21499,Low Mid Range,4.5,High Rating
"POCO X2 Special Edition (Matrix Purple, 128 GB)",4500 mAh Lithium-ion Polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,16.94 cm (6.67 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,736,18499,Low Mid Range,4.5,High Rating
"Redmi Note 8 Pro (Gamma Green, 64 GB)",4500 mAh Li-polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,MediaTek Helio G90T Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"1 Year Warranty on Phone, 6 Months Warranty on Accessories",5309,16989,Low Mid Range,4.4,High Rating
"Redmi Note 8 Pro (Halo White, 64 GB)",4500 mAh Li-polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,MediaTek Helio G90T Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"1 Year Warranty on Phone, 6 Months Warranty on Accessories",5309,16999,Low Mid Range,4.4,High Rating
"Redmi Note 8 Pro (Electric Blue, 128 GB)",4500 mAh Li-polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,MediaTek Helio G90T Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"1 Year Warranty on Phone, 6 Months Warranty on Accessories",5309,17499,Low Mid Range,4.4,High Rating
"Redmi Note 8 Pro (Gamma Green, 128 GB)",4500 mAh Li-polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,MediaTek Helio G90T Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"1 Year Warranty on Phone, 6 Months Warranty on Accessories",704,18999,Low Mid Range,4.4,High Rating
"Redmi Note 8 Pro (Electric Blue, 64 GB)",4500 mAh Li-polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,MediaTek Helio G90T Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"1 Year Warranty on Phone, 6 Months Warranty on Accessories",5309,15999,Low Mid Range,4.4,High Rating
"Redmi Note 8 Pro (Electric Blue, 128 GB)",4500 mAh Li-polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,MediaTek Helio G90T Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"1 Year Warranty on Phone, 6 Months Warranty on Accessories",704,18999,Low Mid Range,4.4,High Rating
"Redmi Note 8 Pro (Shadow Black, 128 GB)",4500 mAh Li-polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,MediaTek Helio G90T Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"1 Year Warranty on Phone, 6 Months Warranty on Accessories",5309,17499,Low Mid Range,4.4,High Rating
"Redmi Note 8 Pro (Gamma Green, 128 GB)",4500 mAh Li-polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,MediaTek Helio G90T Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"1 Year Warranty on Phone, 6 Months Warranty on Accessories",5309,17499,Low Mid Range,4.4,High Rating
"Realme X2 (Pearl Green, 64 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,4 GB RAM | 64 GB ROM,30W VOOC 4.0 Fast Charger,3955,17999,Low Mid Range,4.5,High Rating
"Realme X2 (Pearl Blue, 128 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,6 GB RAM | 128 GB ROM,30W VOOC 4.0 Fast Charger,2400,19999,Low Mid Range,4.5,High Rating
"Realme X2 (Pearl White, 128 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,6 GB RAM | 128 GB ROM,30W VOOC 4.0 Fast Charger,2400,19999,Low Mid Range,4.5,High Rating
"Realme X2 (Pearl Blue, 64 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,4 GB RAM | 64 GB ROM,30W VOOC 4.0 Fast Charger,3955,17999,Low Mid Range,4.5,High Rating
"Realme X2 (Pearl White, 128 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,8 GB RAM | 128 GB ROM,30W VOOC 4.0 Fast Charger,4405,20999,Low Mid Range,4.5,High Rating
"Realme X2 (Pearl Green, 128 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,6 GB RAM | 128 GB ROM,30W VOOC 4.0 Fast Charger,2400,19999,Low Mid Range,4.5,High Rating
"Realme X2 (Pearl White, 64 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,4 GB RAM | 64 GB ROM,30W VOOC 4.0 Fast Charger,3955,17999,Low Mid Range,4.5,High Rating
"Realme X2 (Pearl Green, 256 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,8 GB RAM | 256 GB ROM,30W VOOC 4.0 Fast Charger,4405,22999,Low Mid Range,4.5,High Rating
"Realme X2 (Pearl Blue, 128 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,8 GB RAM | 128 GB ROM,30W VOOC 4.0 Fast Charger,4405,20999,Low Mid Range,4.5,High Rating
"Realme X2 (Pearl Green, 128 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,8 GB RAM | 128 GB ROM,30W VOOC 4.0 Fast Charger,4405,20999,Low Mid Range,4.5,High Rating
"Realme X2 (Pearl Blue, 256 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,8 GB RAM | 256 GB ROM,30W VOOC 4.0 Fast Charger,4405,22999,Low Mid Range,4.5,High Rating
"Realme XT (Pearl Blue, 128 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,16.26 cm (6.4 inch) Display,Qualcomm 712 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,FHD+ Super AMOLED Display,8761,19999,Low Mid Range,4.5,High Rating
"Realme XT (Pearl Blue, 64 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,16.26 cm (6.4 inch) Display,Qualcomm 712 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,FHD+ Super AMOLED Display,12138,16999,Low Mid Range,4.5,High Rating
"Realme XT (Pearl White, 64 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,16.26 cm (6.4 inch) Display,Qualcomm 712 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,FHD+ Super AMOLED Display,8654,17999,Low Mid Range,4.5,High Rating
"Realme XT (Pearl White, 128 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,16.26 cm (6.4 inch) Display,Qualcomm 712 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,FHD+ Super AMOLED Display,8761,19999,Low Mid Range,4.5,High Rating
"Realme XT (Pearl Blue, 64 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,16.26 cm (6.4 inch) Display,Qualcomm 712 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,FHD+ Super AMOLED Display,8654,17999,Low Mid Range,4.5,High Rating
"Realme XT (Pearl White, 64 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,16.26 cm (6.4 inch) Display,Qualcomm 712 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,FHD+ Super AMOLED Display,12138,16999,Low Mid Range,4.5,High Rating
"Motorola One Fusion+ (Moonlight White, 128 GB)",5000 mAh Lithium Polymer Battery,64MP + 8MP + 5MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,1 Year on Handset and 6 Months on Accessories,2584,17499,Low Mid Range,4.4,High Rating
"Redmi Note 9 Pro Max (Glacier White, 128 GB)",5020 mAh Battery,64MP + 8MP + 5MP + 2MP | 32MP Front Camera,16.94 cm (6.67 inch) Full HD+ Display,Qualcomm Snapdragon 720G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,23,16999,Low Mid Range,4.3,High Rating
"Redmi Note 9 Pro Max (Interstellar Black, 128 GB)",5020 mAh Battery,64MP + 8MP + 5MP + 2MP | 32MP Front Camera,16.94 cm (6.67 inch) Full HD+ Display,Qualcomm Snapdragon 720G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,23,16998,Low Mid Range,4.3,High Rating
"Samsung Galaxy M31 (Ocean Blue, 128 GB)",6000 mAh Battery,64MP + 8MP + 5MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Samsung Exynos 9 Octa 9611 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,1 year,78,19948,Low Mid Range,4.4,High Rating
"Samsung Galaxy M31 (Space Black, 64 GB)",6000 mAh Battery,64MP + 8MP + 5MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Samsung Exynos 9 Octa 9611 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,1 year,78,18934,Low Mid Range,4.4,High Rating
"Samsung Galaxy M31 (Ocean Blue, 64 GB)",6000 mAh Battery,64MP + 8MP + 5MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Samsung Exynos 9 Octa 9611 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,1 year,78,18918,Low Mid Range,4.4,High Rating
"Samsung Galaxy M31 (Space Black, 128 GB)",6000 mAh Battery,64MP + 8MP + 5MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Samsung Exynos 9 Octa 9611 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,1 year,78,19790,Low Mid Range,4.4,High Rating
"Realme X3 SuperZoom (Arctic White, 256 GB)",4200 mAh Battery,64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,16.69 cm (6.57 inch) Full HD+ Display,Qualcomm Snapdragon 855+ Processor,12 GB RAM | 256 GB ROM,120 Hz Smooth Display,105,32999,High Mid Range,4.2,High Rating
"Realme X3 SuperZoom (Glacier Blue, 256 GB)",4200 mAh Battery,64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,16.69 cm (6.57 inch) Full HD+ Display,Qualcomm Snapdragon 855+ Processor,12 GB RAM | 256 GB ROM,120 Hz Smooth Display,105,32999,High Mid Range,4.2,High Rating
"Realme X3 SuperZoom (Arctic White, 128 GB)",4200 mAh Battery,64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,16.69 cm (6.57 inch) Full HD+ Display,Qualcomm Snapdragon 855+ Processor,8 GB RAM | 128 GB ROM,120 Hz Smooth Display,139,27999,High Mid Range,4.3,High Rating
"Realme X3 SuperZoom (Glacier Blue, 128 GB)",4200 mAh Battery,64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,16.69 cm (6.57 inch) Full HD+ Display,Qualcomm Snapdragon 855+ Processor,8 GB RAM | 128 GB ROM,120 Hz Smooth Display,139,27999,High Mid Range,4.3,High Rating
"Honor 6 Plus (Black, 32 GB)",3600 mAh Battery,8MP + 8MP | 8MP Front Camera,13.97 cm (5.5 inch) Full HD Display,Hisilicon Kirin 925 Cortex-A15 + Cortex-A7 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",169,26499,High Mid Range,3.9,High Rating
"Moto C Plus (Fine Gold, 16 GB)",4000 mAh Battery,8MP Rear Camera | 2MP Front Camera,12.7 cm (5 inch) HD Display,Mediatek MTK6737 Quad Core 1.3Ghz Processor,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,54684,6999,Low Range,4.1,High Rating
"Micromax Canvas 2 Colors A120 (Grey, 4 GB)",2000 mAh Battery,8MP Rear Camera | 2MP Front Camera,12.7 cm (5 inch) HD Display,MT6582 Processor,1 GB RAM | 4 GB ROM | Expandable Upto 32 GB,1 Year for Mobile & 6 Months for Accessories,747,9005,Low Range,3.9,High Rating
"XOLO Omega 5.0 (Black, 8 GB)",2100 mAh Li-Ion Battery,8MP Rear Camera | 2MP Front Camera,12.7 cm (5 inch) HD Display,MTK 6592M Processor,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,1 Year Manufacturer Warranty,81,8990,Low Range,3.8,High Rating
"OPPO A1K (Red, 32 GB)",4000 mAh Li-polymer Battery,8MP Rear Camera | 5MP Front Camera,15.49 cm (6.1 inch) Display,MT6762R Processor,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,576,9590,Low Range,4.3,High Rating
"Lava Z61 Pro (Amber Red, 16 GB)",3100 mAh Lithium Polymer Battery,8MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,Unisoc Octa Core Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,1 Year Handset Warranty and 6 Months Warranty on Accessories,31,5777,Low Range,4.1,High Rating
"Samsung M01 core (Black, 32 GB)",3000 mAh Battery,8MP Rear Camera | 5MP Front Camera,13.46 cm (5.3 inch) Full HD+ Display,MediaTek | MT6739WW quad core  Processor,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,5,7844,Low Range,4.1,High Rating
